Ano	Região	UF	Código do Município	Município	Localização	Dependência Administrativa	Total	Anos Iniciais 	Anos Finais	1º Ano 	2º Ano	3º Ano	4º Ano	5º Ano	6º Ano	7º Ano	8º Ano	9º Ano
2017	Sul	PR	4113908	Mallet	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4114005	Mamborê	Total	Municipal	1,8	1,8	--	0,8	2,2	0,4	4,8	1,3	--	--	--	--
2017	Sul	PR	4114104	Mandaguaçu	Total	Municipal	1,2	1,2	--	0,7	2,4	0,5	1,4	1,6	--	--	--	--
2017	Sul	PR	4114203	Mandaguari	Total	Municipal	0,4	0,4	--	0,5	1,0	0,3	0,3	0,0	--	--	--	--
2017	Sul	PR	4114302	Mandirituba	Total	Municipal	2,1	2,1	--	3,7	1,4	1,3	2,3	2,2	--	--	--	--
2017	Sul	PR	4114351	Manfrinópolis	Total	Municipal	2,3	2,3	--	9,5	2,6	2,2	0,0	0,0	--	--	--	--
2017	Sul	PR	4114401	Mangueirinha	Total	Municipal	1,5	1,5	--	1,9	1,6	1,1	1,0	1,9	--	--	--	--
2017	Sul	PR	4114500	Manoel Ribas	Total	Municipal	0,8	0,8	--	0,0	2,2	1,6	0,0	0,8	--	--	--	--
2017	Sul	PR	4114609	Marechal Cândido Rondon	Total	Municipal	0,6	0,6	--	0,2	0,7	0,6	0,6	0,8	--	--	--	--
2017	Sul	PR	4114708	Maria Helena	Total	Municipal	1,1	1,1	--	1,7	0,0	3,4	0,0	0,0	--	--	--	--
2017	Sul	PR	4114807	Marialva	Total	Municipal	1,1	1,1	--	1,4	0,7	1,2	1,4	0,8	--	--	--	--
2017	Sul	PR	4114906	Marilândia do Sul	Total	Municipal	0,7	0,7	--	1,8	0,8	0,8	0,0	0,0	--	--	--	--
2017	Sul	PR	4115002	Marilena	Total	Municipal	0,4	0,4	--	0,0	1,1	0,0	0,8	0,0	--	--	--	--
2017	Sul	PR	4115101	Mariluz	Total	Municipal	1,4	1,4	--	4,3	1,2	0,6	1,2	0,6	--	--	--	--
2017	Sul	PR	4115200	Maringá	Total	Municipal	0,7	0,7	--	1,2	0,8	0,5	0,6	0,3	--	--	--	--
2017	Sul	PR	4115309	Mariópolis	Total	Municipal	2,0	2,0	--	1,2	4,1	5,3	0,0	0,0	--	--	--	--
2017	Sul	PR	4115358	Maripá	Total	Municipal	1,0	1,0	--	1,2	2,9	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4115408	Marmeleiro	Total	Municipal	0,6	0,6	--	1,1	0,6	0,5	0,0	0,6	--	--	--	--
2017	Sul	PR	4115457	Marquinho	Total	Municipal	0,6	0,6	--	0,0	0,0	1,7	1,1	0,0	--	--	--	--
2017	Sul	PR	4115507	Marumbi	Total	Municipal	0,4	0,4	--	0,0	1,8	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4115606	Matelândia	Total	Municipal	0,7	0,7	--	1,4	0,0	0,4	1,6	0,0	--	--	--	--
2017	Sul	PR	4115705	Matinhos	Total	Municipal	1,5	1,5	--	1,6	1,4	1,1	1,4	2,0	--	--	--	--
2017	Sul	PR	4115739	Mato Rico	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4115754	Mauá da Serra	Total	Municipal	1,4	1,4	--	2,8	1,5	1,6	1,8	0,0	--	--	--	--
2017	Sul	PR	4115804	Medianeira	Total	Municipal	0,9	0,9	--	1,4	0,7	1,1	0,6	0,7	--	--	--	--
2017	Sul	PR	4115853	Mercedes	Total	Municipal	0,5	0,5	--	0,0	1,0	0,0	1,1	0,0	--	--	--	--
2017	Sul	PR	4115903	Mirador	Total	Municipal	0,6	0,6	--	0,0	0,0	0,0	0,0	3,3	--	--	--	--
2017	Sul	PR	4116000	Miraselva	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4116059	Missal	Total	Municipal	0,3	0,3	--	0,7	0,0	0,6	0,0	0,0	--	--	--	--
2017	Sul	PR	4116109	Moreira Sales	Total	Municipal	0,8	0,8	--	0,0	2,9	0,6	0,8	0,0	--	--	--	--
2017	Sul	PR	4116208	Morretes	Total	Municipal	1,2	1,3	0,9	1,7	1,7	2,4	0,6	0,3	1,3	2,0	0,0	0,0
2017	Sul	PR	4116307	Munhoz de Melo	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4116406	Nossa Senhora das Graças	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4116505	Nova Aliança do Ivaí	Total	Municipal	2,1	2,1	--	4,0	0,0	5,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4116604	Nova América da Colina	Total	Municipal	0,6	0,6	--	0,0	0,0	0,0	2,1	0,0	--	--	--	--
2017	Sul	PR	4116703	Nova Aurora	Total	Municipal	0,5	0,5	--	0,0	0,7	0,6	0,7	0,7	--	--	--	--
2017	Sul	PR	4116802	Nova Cantu	Total	Municipal	0,6	0,6	--	1,0	0,9	0,0	0,0	1,2	--	--	--	--
2017	Sul	PR	4116901	Nova Esperança	Total	Municipal	1,4	1,4	--	2,1	2,0	2,0	1,1	0,0	--	--	--	--
2017	Sul	PR	4116950	Nova Esperança do Sudoeste	Total	Municipal	1,9	1,9	--	1,2	3,5	2,4	1,1	1,3	--	--	--	--
2017	Sul	PR	4117008	Nova Fátima	Total	Municipal	0,9	0,9	--	2,1	2,0	0,0	0,9	0,0	--	--	--	--
2017	Sul	PR	4117057	Nova Laranjeiras	Total	Municipal	0,6	0,6	--	0,6	2,4	0,7	0,0	0,0	--	--	--	--
2017	Sul	PR	4117107	Nova Londrina	Total	Municipal	1,9	1,9	--	2,4	3,4	0,8	2,8	0,0	--	--	--	--
2017	Sul	PR	4117206	Nova Olímpia	Total	Municipal	0,3	0,3	--	0,0	0,0	0,0	1,4	0,0	--	--	--	--
2017	Sul	PR	4117214	Nova Santa Bárbara	Total	Municipal	0,7	0,7	--	0,0	0,0	0,0	1,5	1,8	--	--	--	--
2017	Sul	PR	4117222	Nova Santa Rosa	Total	Municipal	1,0	1,0	--	0,0	1,0	0,7	0,9	2,4	--	--	--	--
2017	Sul	PR	4117255	Nova Prata do Iguaçu	Total	Municipal	2,3	2,3	--	2,1	4,0	0,9	1,5	2,8	--	--	--	--
2017	Sul	PR	4117271	Nova Tebas	Total	Municipal	0,6	0,6	--	1,0	0,0	1,0	1,3	0,0	--	--	--	--
2017	Sul	PR	4117297	Novo Itacolomi	Total	Municipal	1,1	1,1	--	4,7	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4117305	Ortigueira	Total	Municipal	0,5	0,5	--	0,7	0,0	1,1	0,5	0,3	--	--	--	--
2017	Sul	PR	4117404	Ourizona	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4117453	Ouro Verde do Oeste	Total	Municipal	0,5	0,5	--	0,0	1,1	0,0	1,3	0,0	--	--	--	--
2017	Sul	PR	4117503	Paiçandu	Total	Municipal	0,7	0,7	--	0,6	1,2	0,9	0,2	0,8	--	--	--	--
2017	Sul	PR	4117602	Palmas	Total	Municipal	1,3	1,3	--	1,2	1,3	1,4	1,1	1,4	--	--	--	--
2017	Sul	PR	4117701	Palmeira	Total	Municipal	0,4	0,4	--	0,2	0,9	0,2	0,2	0,5	--	--	--	--
2017	Sul	PR	4117800	Palmital	Total	Municipal	0,5	0,5	--	0,6	1,0	0,5	0,0	0,4	--	--	--	--
2017	Sul	PR	4117909	Palotina	Total	Municipal	0,9	0,9	--	2,0	0,8	0,5	0,5	0,3	--	--	--	--
2017	Sul	PR	4118006	Paraíso do Norte	Total	Municipal	0,8	0,8	--	1,7	0,6	0,0	0,0	1,9	--	--	--	--
2017	Sul	PR	4118105	Paranacity	Total	Municipal	0,5	0,5	--	2,6	0,6	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4118204	Paranaguá	Total	Municipal	0,8	0,8	0,6	1,4	0,8	0,5	0,6	0,7	0,0	1,2	0,0	1,3
2017	Sul	PR	4118303	Paranapoema	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4118402	Paranavaí	Total	Municipal	1,0	1,0	--	0,6	2,1	1,1	0,6	0,5	--	--	--	--
2017	Sul	PR	4118451	Pato Bragado	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4118501	Pato Branco	Total	Municipal	0,7	0,7	--	1,1	0,6	0,8	1,0	0,1	--	--	--	--
2017	Sul	PR	4118600	Paula Freitas	Total	Municipal	0,6	0,6	--	0,0	0,0	3,2	0,0	0,0	--	--	--	--
2017	Sul	PR	4118709	Paulo Frontin	Total	Municipal	0,8	0,8	--	2,5	2,4	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4118808	Peabiru	Total	Municipal	0,9	0,9	--	0,0	2,0	0,9	0,8	1,4	--	--	--	--
2017	Sul	PR	4118857	Perobal	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4118907	Pérola	Total	Municipal	0,3	0,3	--	0,7	0,0	0,0	0,7	0,0	--	--	--	--
2017	Sul	PR	4119004	Pérola d'Oeste	Total	Municipal	0,5	0,5	--	1,5	0,0	1,3	0,0	0,0	--	--	--	--
2017	Sul	PR	4119103	Piên	Total	Municipal	0,6	0,6	--	1,1	1,2	0,0	0,0	0,6	--	--	--	--
2017	Sul	PR	4119152	Pinhais	Total	Municipal	1,7	1,7	--	2,2	2,1	1,4	1,9	1,1	--	--	--	--
2017	Sul	PR	4119202	Pinhalão	Total	Municipal	1,6	1,6	--	6,3	1,3	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4119251	Pinhal de São Bento	Total	Municipal	0,4	0,4	--	2,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4119301	Pinhão	Total	Municipal	0,3	0,3	--	0,0	0,2	0,2	0,4	0,4	--	--	--	--
2017	Sul	PR	4119400	Piraí do Sul	Total	Municipal	0,8	0,8	--	1,2	1,5	0,2	0,8	0,3	--	--	--	--
2017	Sul	PR	4119509	Piraquara	Total	Municipal	1,9	1,9	--	2,7	2,3	1,8	1,3	1,3	--	--	--	--
2017	Sul	PR	4119608	Pitanga	Total	Municipal	0,5	0,5	--	1,1	0,5	0,2	0,2	0,7	--	--	--	--
2017	Sul	PR	4119657	Pitangueiras	Total	Municipal	1,0	1,0	--	2,2	0,0	2,7	0,0	0,0	--	--	--	--
2017	Sul	PR	4119707	Planaltina do Paraná	Total	Municipal	0,7	0,7	--	1,8	0,0	1,5	0,0	0,0	--	--	--	--
2017	Sul	PR	4119806	Planalto	Total	Municipal	1,4	1,4	--	0,9	2,3	4,2	0,0	0,0	--	--	--	--
2017	Sul	PR	4119905	Ponta Grossa	Total	Municipal	0,5	0,5	--	0,6	0,5	0,4	0,4	0,5	--	--	--	--
2017	Sul	PR	4119954	Pontal do Paraná	Total	Municipal	1,4	1,4	--	1,4	1,7	1,3	1,9	0,8	--	--	--	--
2017	Sul	PR	4120002	Porecatu	Total	Municipal	1,0	1,0	--	0,0	1,1	0,0	1,5	2,0	--	--	--	--
2017	Sul	PR	4120101	Porto Amazonas	Total	Municipal	0,6	0,6	--	2,4	0,0	0,0	1,4	0,0	--	--	--	--
2017	Sul	PR	4120150	Porto Barreiro	Total	Municipal	1,6	1,6	--	0,0	10,7	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4120200	Porto Rico	Total	Municipal	0,5	0,5	--	0,0	0,0	2,6	0,0	0,0	--	--	--	--
2017	Sul	PR	4120309	Porto Vitória	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4120333	Prado Ferreira	Total	Municipal	1,5	1,5	--	0,0	3,7	0,0	3,3	0,0	--	--	--	--
2017	Sul	PR	4120358	Pranchita	Total	Municipal	1,0	1,0	--	1,4	1,3	0,0	1,4	1,4	--	--	--	--
2017	Sul	PR	4120408	Presidente Castelo Branco	Total	Municipal	0,8	0,8	--	0,0	2,1	0,0	2,3	0,0	--	--	--	--
2017	Sul	PR	4120507	Primeiro de Maio	Total	Municipal	0,8	0,8	--	0,0	1,0	1,9	1,1	0,0	--	--	--	--
2017	Sul	PR	4120606	Prudentópolis	Total	Municipal	0,1	0,1	--	0,2	0,0	0,2	0,1	0,1	--	--	--	--
2017	Sul	PR	4120655	Quarto Centenário	Total	Municipal	1,1	1,1	--	0,0	3,2	0,0	0,0	1,9	--	--	--	--
2017	Sul	PR	4120705	Quatiguá	Total	Municipal	1,5	1,5	--	2,6	3,4	1,9	0,0	0,0	--	--	--	--
2017	Sul	PR	4120804	Quatro Barras	Total	Municipal	0,8	0,8	--	0,8	0,6	1,1	0,8	0,6	--	--	--	--
2017	Sul	PR	4120853	Quatro Pontes	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4120903	Quedas do Iguaçu	Total	Municipal	1,2	1,2	--	1,1	1,5	1,1	1,4	0,9	--	--	--	--
2017	Sul	PR	4121000	Querência do Norte	Total	Municipal	1,3	1,3	--	1,8	2,0	0,6	0,0	1,9	--	--	--	--
2017	Sul	PR	4121109	Quinta do Sol	Total	Municipal	0,9	0,9	--	0,0	0,0	4,1	0,0	0,0	--	--	--	--
2017	Sul	PR	4121208	Quitandinha	Total	Municipal	1,6	1,6	--	1,5	2,3	1,5	1,1	1,6	--	--	--	--
2017	Sul	PR	4121257	Ramilândia	Total	Municipal	1,4	1,4	--	0,0	3,9	0,0	0,0	1,6	--	--	--	--
2017	Sul	PR	4121307	Rancho Alegre	Total	Municipal	1,4	1,4	--	0,0	0,0	2,6	2,8	2,1	--	--	--	--
2017	Sul	PR	4121356	Rancho Alegre D'Oeste	Total	Municipal	0,6	0,6	--	3,1	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4121406	Realeza	Total	Municipal	0,9	0,9	--	0,0	1,8	0,5	1,8	0,0	--	--	--	--
2017	Sul	PR	4121505	Rebouças	Total	Municipal	0,4	0,4	--	0,0	1,2	0,8	0,0	0,0	--	--	--	--
2017	Sul	PR	4121604	Renascença	Total	Municipal	1,8	1,8	--	3,8	2,5	0,0	1,9	1,0	--	--	--	--
2017	Sul	PR	4121703	Reserva	Total	Municipal	0,4	0,4	--	0,7	0,0	0,4	0,4	0,2	--	--	--	--
2017	Sul	PR	4121752	Reserva do Iguaçu	Total	Municipal	0,9	0,9	--	1,0	1,1	0,0	2,3	0,0	--	--	--	--
2017	Sul	PR	4121802	Ribeirão Claro	Total	Municipal	0,4	0,4	--	0,6	0,8	0,6	0,0	0,0	--	--	--	--
2017	Sul	PR	4121901	Ribeirão do Pinhal	Total	Municipal	0,9	0,9	--	0,0	0,0	2,5	0,7	1,1	--	--	--	--
2017	Sul	PR	4122008	Rio Azul	Total	Municipal	0,2	0,2	--	0,5	0,0	0,0	0,0	0,5	--	--	--	--
2017	Sul	PR	4122107	Rio Bom	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4122156	Rio Bonito do Iguaçu	Total	Municipal	2,0	2,0	--	2,0	3,5	1,2	1,8	1,9	--	--	--	--
2017	Sul	PR	4122172	Rio Branco do Ivaí	Total	Municipal	1,1	1,1	--	0,0	3,5	0,0	1,4	1,2	--	--	--	--
2017	Sul	PR	4122206	Rio Branco do Sul	Total	Municipal	0,2	0,2	--	0,4	0,7	0,0	0,2	0,0	--	--	--	--
2017	Sul	PR	4122305	Rio Negro	Total	Municipal	0,9	0,9	--	0,9	1,1	0,3	0,5	1,6	--	--	--	--
2017	Sul	PR	4122404	Rolândia	Total	Municipal	1,0	1,0	--	1,0	1,2	0,9	0,9	0,7	--	--	--	--
2017	Sul	PR	4122503	Roncador	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4122602	Rondon	Total	Municipal	0,3	0,3	--	0,7	0,0	0,7	0,0	0,0	--	--	--	--
2017	Sul	PR	4122651	Rosário do Ivaí	Total	Municipal	0,5	0,5	--	0,0	0,0	1,2	1,1	0,0	--	--	--	--
2017	Sul	PR	4122701	Sabáudia	Total	Municipal	0,6	0,6	--	0,0	2,1	0,9	0,0	0,0	--	--	--	--
2017	Sul	PR	4122800	Salgado Filho	Total	Municipal	1,2	1,2	--	2,2	2,3	0,0	0,0	2,0	--	--	--	--
2017	Sul	PR	4122909	Salto do Itararé	Total	Municipal	1,8	1,8	--	3,9	2,4	1,5	0,0	1,6	--	--	--	--
2017	Sul	PR	4123006	Salto do Lontra	Total	Municipal	1,5	1,5	--	2,6	3,0	1,0	1,2	0,0	--	--	--	--
2017	Sul	PR	4123105	Santa Amélia	Total	Municipal	0,7	0,7	--	0,0	1,7	2,3	0,0	0,0	--	--	--	--
2017	Sul	PR	4123204	Santa Cecília do Pavão	Total	Municipal	2,5	2,5	--	2,9	0,0	2,0	2,4	5,1	--	--	--	--
2017	Sul	PR	4123303	Santa Cruz de Monte Castelo	Total	Municipal	1,1	1,1	--	2,1	3,4	0,0	0,0	1,0	--	--	--	--
2017	Sul	PR	4123402	Santa Fé	Total	Municipal	0,7	0,7	--	0,0	0,0	0,0	1,4	1,4	--	--	--	--
2017	Sul	PR	4123501	Santa Helena	Total	Municipal	0,7	0,7	--	1,6	1,1	0,4	0,3	0,3	--	--	--	--
2017	Sul	PR	4123600	Santa Inês	Total	Municipal	2,2	2,2	--	7,7	0,0	6,3	0,0	0,0	--	--	--	--
2017	Sul	PR	4123709	Santa Isabel do Ivaí	Total	Municipal	1,6	1,6	--	0,7	1,8	1,0	2,0	2,9	--	--	--	--
2017	Sul	PR	4123808	Santa Izabel do Oeste	Total	Municipal	0,7	0,7	--	0,0	1,2	1,4	0,0	0,7	--	--	--	--
2017	Sul	PR	4123824	Santa Lúcia	Total	Municipal	1,3	1,3	--	1,4	0,0	1,5	1,6	1,7	--	--	--	--
2017	Sul	PR	4123857	Santa Maria do Oeste	Total	Municipal	1,3	1,3	--	3,6	1,1	0,7	0,6	0,5	--	--	--	--
2017	Sul	PR	4123907	Santa Mariana	Total	Municipal	2,6	2,6	--	0,0	5,9	7,2	0,0	0,9	--	--	--	--
2017	Sul	PR	4123956	Santa Mônica	Total	Municipal	0,5	0,5	--	0,0	2,2	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4124004	Santana do Itararé	Total	Municipal	0,6	0,6	--	0,0	2,0	1,3	0,0	0,0	--	--	--	--
2017	Sul	PR	4124020	Santa Tereza do Oeste	Total	Municipal	0,8	0,8	--	0,0	0,0	1,9	1,2	0,6	--	--	--	--
2017	Sul	PR	4124053	Santa Terezinha de Itaipu	Total	Municipal	0,7	0,7	--	0,7	0,0	0,9	0,6	1,1	--	--	--	--
2017	Sul	PR	4124103	Santo Antônio da Platina	Total	Municipal	0,7	0,7	--	0,2	1,3	0,7	0,7	0,7	--	--	--	--
2017	Sul	PR	4124202	Santo Antônio do Caiuá	Total	Municipal	0,7	0,7	--	0,0	0,0	3,2	0,0	0,0	--	--	--	--
2017	Sul	PR	4124301	Santo Antônio do Paraíso	Total	Municipal	1,4	1,4	--	0,0	6,5	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4124400	Santo Antônio do Sudoeste	Total	Municipal	1,5	1,5	--	1,5	2,7	0,8	1,6	1,3	--	--	--	--
2017	Sul	PR	4124509	Santo Inácio	Total	Municipal	0,8	0,8	--	0,0	2,4	1,5	0,0	0,0	--	--	--	--
2017	Sul	PR	4124608	São Carlos do Ivaí	Total	Municipal	0,2	0,2	--	1,4	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4124707	São Jerônimo da Serra	Total	Municipal	2,0	2,0	--	3,1	1,4	0,7	2,2	2,9	--	--	--	--
2017	Sul	PR	4124806	São João	Total	Municipal	1,6	1,6	--	2,6	0,0	1,7	2,3	1,5	--	--	--	--
2017	Sul	PR	4124905	São João do Caiuá	Total	Municipal	1,4	1,4	--	2,4	0,0	1,4	2,8	0,0	--	--	--	--
2017	Sul	PR	4125001	São João do Ivaí	Total	Municipal	2,5	2,5	--	2,5	4,4	3,9	2,2	0,0	--	--	--	--
2017	Sul	PR	4125100	São João do Triunfo	Total	Municipal	0,7	0,7	--	0,0	3,6	0,0	0,0	0,4	--	--	--	--
2017	Sul	PR	4125209	São Jorge d'Oeste	Total	Municipal	0,5	0,5	--	0,0	0,0	0,9	0,9	0,9	--	--	--	--
2017	Sul	PR	4125308	São Jorge do Ivaí	Total	Municipal	1,3	1,3	--	2,2	1,6	0,0	1,3	1,5	--	--	--	--
2017	Sul	PR	4125357	São Jorge do Patrocínio	Total	Municipal	0,6	0,6	--	0,0	1,4	0,0	0,0	1,3	--	--	--	--
2017	Sul	PR	4125407	São José da Boa Vista	Total	Municipal	1,7	1,7	--	3,4	2,5	1,4	1,8	0,0	--	--	--	--
2017	Sul	PR	4125456	São José das Palmeiras	Total	Municipal	0,4	0,4	--	0,0	0,0	0,0	0,0	2,3	--	--	--	--
2017	Sul	PR	4125506	São José dos Pinhais	Total	Municipal	1,0	1,0	--	1,4	1,0	1,2	0,9	0,7	--	--	--	--
2017	Sul	PR	4125555	São Manoel do Paraná	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4125605	São Mateus do Sul	Total	Municipal	0,6	0,6	--	0,4	0,7	1,2	0,3	0,2	--	--	--	--
2017	Sul	PR	4125704	São Miguel do Iguaçu	Total	Municipal	1,3	1,3	--	3,6	1,0	1,3	0,6	0,0	--	--	--	--
2017	Sul	PR	4125753	São Pedro do Iguaçu	Total	Municipal	0,3	0,3	--	0,0	0,0	0,0	0,0	1,1	--	--	--	--
2017	Sul	PR	4125803	São Pedro do Ivaí	Total	Municipal	0,8	0,8	--	0,8	0,0	1,4	1,6	0,0	--	--	--	--
2017	Sul	PR	4125902	São Pedro do Paraná	Total	Municipal	0,6	0,6	--	3,1	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4126009	São Sebastião da Amoreira	Total	Municipal	3,6	3,6	--	6,0	4,5	3,2	2,4	2,1	--	--	--	--
2017	Sul	PR	4126108	São Tomé	Total	Municipal	1,8	1,8	--	3,6	0,0	2,2	3,6	0,0	--	--	--	--
2017	Sul	PR	4126207	Sapopema	Total	Municipal	0,8	0,8	--	0,0	2,2	0,0	1,0	1,0	--	--	--	--
2017	Sul	PR	4126256	Sarandi	Total	Municipal	1,0	1,0	--	0,8	2,0	1,3	0,4	0,8	--	--	--	--
2017	Sul	PR	4126272	Saudade do Iguaçu	Total	Municipal	1,3	1,3	--	4,9	0,0	0,9	0,0	1,1	--	--	--	--
2017	Sul	PR	4126306	Sengés	Total	Municipal	1,8	1,8	--	0,4	3,5	1,4	1,4	2,4	--	--	--	--
2017	Sul	PR	4126355	Serranópolis do Iguaçu	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4126405	Sertaneja	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4126504	Sertanópolis	Total	Municipal	0,5	0,5	--	0,0	1,9	0,0	0,0	0,6	--	--	--	--
2017	Sul	PR	4126603	Siqueira Campos	Total	Municipal	0,7	0,7	--	0,4	1,1	0,0	1,3	0,9	--	--	--	--
2017	Sul	PR	4126652	Sulina	Total	Municipal	1,6	1,6	--	2,9	0,0	0,0	0,0	4,8	--	--	--	--
2017	Sul	PR	4126678	Tamarana	Total	Municipal	2,1	2,1	--	2,5	0,7	1,2	3,0	3,1	--	--	--	--
2017	Sul	PR	4126702	Tamboara	Total	Municipal	0,3	0,3	--	1,7	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4126801	Tapejara	Total	Municipal	0,5	0,5	--	1,0	0,0	0,6	0,0	0,5	--	--	--	--
2017	Sul	PR	4126900	Tapira	Total	Municipal	0,9	0,9	--	1,8	1,5	1,4	0,0	0,0	--	--	--	--
2017	Sul	PR	4127007	Teixeira Soares	Total	Municipal	0,4	0,4	--	0,7	0,0	1,6	0,0	0,0	--	--	--	--
2017	Sul	PR	4127106	Telêmaco Borba	Total	Municipal	0,8	0,8	--	0,3	0,9	0,8	0,8	1,0	--	--	--	--
2017	Sul	PR	4127205	Terra Boa	Total	Municipal	0,3	0,3	--	1,1	0,5	0,4	0,0	0,0	--	--	--	--
2017	Sul	PR	4127304	Terra Rica	Total	Municipal	2,1	2,1	--	3,8	3,1	0,9	1,0	1,1	--	--	--	--
2017	Sul	PR	4127403	Terra Roxa	Total	Municipal	0,8	0,8	--	0,0	1,8	0,8	0,0	1,3	--	--	--	--
2017	Sul	PR	4127502	Tibagi	Total	Municipal	0,4	0,4	--	0,3	1,1	0,0	0,5	0,0	--	--	--	--
2017	Sul	PR	4127601	Tijucas do Sul	Total	Municipal	1,0	1,0	--	1,4	2,4	0,0	1,2	0,6	--	--	--	--
2017	Sul	PR	4127700	Toledo	Total	Municipal	0,5	0,5	--	0,7	0,4	0,3	0,4	0,5	--	--	--	--
2017	Sul	PR	4127809	Tomazina	Total	Municipal	1,3	1,3	--	3,3	1,2	0,0	1,1	0,9	--	--	--	--
2017	Sul	PR	4127858	Três Barras do Paraná	Total	Municipal	0,5	0,5	--	1,4	0,0	0,0	0,6	0,7	--	--	--	--
2017	Sul	PR	4127882	Tunas do Paraná	Total	Municipal	1,8	1,8	--	6,8	1,7	0,8	1,4	0,9	--	--	--	--
2017	Sul	PR	4127908	Tuneiras do Oeste	Total	Municipal	0,9	0,9	--	2,5	0,0	0,7	1,0	1,1	--	--	--	--
2017	Sul	PR	4127957	Tupãssi	Total	Municipal	1,3	1,3	--	1,8	1,9	1,5	0,0	1,4	--	--	--	--
2017	Sul	PR	4127965	Turvo	Total	Municipal	0,5	0,5	--	1,4	0,8	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4128005	Ubiratã	Total	Municipal	1,1	1,1	--	2,8	1,5	0,0	1,1	1,1	--	--	--	--
2017	Sul	PR	4128104	Umuarama	Total	Municipal	0,5	0,5	--	0,5	0,6	0,7	0,3	0,2	--	--	--	--
2017	Sul	PR	4128203	União da Vitória	Total	Municipal	1,4	1,4	--	2,5	1,0	0,5	1,9	1,0	--	--	--	--
2017	Sul	PR	4128302	Uniflor	Total	Municipal	0,0	0,0	--	0,0	0,0	0,0	0,0	0,0	--	--	--	--
2017	Sul	PR	4128401	Uraí	Total	Municipal	2,2	2,2	--	1,0	2,2	4,1	2,8	0,9	--	--	--	--
2017	Sul	PR	4128500	Wenceslau Braz	Total	Municipal	1,4	1,4	--	1,1	1,5	0,8	2,6	1,4	--	--	--	--
2017	Sul	PR	4128534	Ventania	Total	Municipal	0,4	0,4	--	0,0	0,9	0,7	0,5	0,0	--	--	--	--
2017	Sul	PR	4128559	Vera Cruz do Oeste	Total	Municipal	0,2	0,2	--	0,0	0,0	0,8	0,0	0,0	--	--	--	--
2017	Sul	PR	4128609	Verê	Total	Municipal	0,8	0,8	--	0,0	2,2	1,1	0,0	0,8	--	--	--	--
2017	Sul	PR	4128625	Alto Paraíso	Total	Municipal	0,8	0,8	--	2,3	0,0	1,8	0,0	0,0	--	--	--	--
2017	Sul	PR	4128633	Doutor Ulysses	Total	Municipal	0,4	0,4	--	0,0	1,1	0,0	0,9	0,0	--	--	--	--
